epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,456.426,0.60684,1.00588,1.189,0.52958,0.78314,0.68003,0.57263,0.70729,0.93364,1.54076,0.00073025,0.00073025,0.00073025
44,466.989,0.62978,1.00793,1.19381,0.50535,0.76194,0.67333,0.5578,0.75044,0.98241,1.64589,0.000717875,0.000717875,0.000717875
45,477.512,0.61597,0.99553,1.19144,0.42469,0.79357,0.66761,0.59259,0.55758,1.17042,1.35285,0.0007055,0.0007055,0.0007055
46,488.098,0.60019,0.95904,1.18431,0.63803,0.79779,0.72893,0.63514,0.61368,0.93567,1.41077,0.000693125,0.000693125,0.000693125
47,498.626,0.6089,0.94884,1.18469,0.3396,0.6552,0.50133,0.28969,1.78902,2.05659,4.26032,0.00068075,0.00068075,0.00068075
48,509.207,0.61584,0.98485,1.19234,0.5976,0.77986,0.72574,0.64925,0.55678,0.94283,1.32026,0.000668375,0.000668375,0.000668375
49,519.749,0.5988,0.99891,1.1874,0.55749,0.65994,0.60467,0.53778,0.55927,1.47631,1.33908,0.000656,0.000656,0.000656
50,530.329,0.58747,0.97855,1.17389,0.58204,0.79383,0.73364,0.65188,0.56466,1.41831,1.33486,0.000643625,0.000643625,0.000643625
51,540.854,0.59659,0.94894,1.17557,0.64802,0.80807,0.75232,0.66169,0.57563,0.90987,1.36293,0.00063125,0.00063125,0.00063125
52,551.439,0.59948,0.93229,1.17612,0.72218,0.73497,0.74618,0.64976,0.58545,0.87151,1.36736,0.000618875,0.000618875,0.000618875
53,561.964,0.59463,0.94555,1.17955,0.56909,0.76795,0.74688,0.66569,0.55874,1.28373,1.31977,0.0006065,0.0006065,0.0006065
54,572.527,0.5958,0.9696,1.17171,0.55418,0.64752,0.65458,0.34797,1.98532,1.81728,5.8592,0.000594125,0.000594125,0.000594125
55,583.038,0.58015,0.97237,1.1609,0.45196,0.78423,0.71516,0.63985,0.54675,1.09376,1.31514,0.00058175,0.00058175,0.00058175
